Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2014-09-06,2014,9,6,†,21.5,,16,,18.8,,0,,0.8,,0,,0,,0,,0,,,,,
2014-09-07,2014,9,7,†,23.5,,10,,16.8,,1.2,,0,,0,,0,,0,,0,,,,,
2014-09-08,2014,9,8,†,23.5,,9.5,,16.5,,1.5,,0,,0,,0,,0,,0,,,,,
2014-09-09,2014,9,9,†,22.5,,16.5,,19.5,,0,,1.5,,0,,0,,0,,0,,,,,
2014-09-10,2014,9,10,†,23,,15,,19,,0,,1,,39.6,,0,,39.6,,0,,,,,
2014-09-11,2014,9,11,†,15.5,,13,,14.3,,3.7,,0,,0,,0,,0,,0,,,,,
2014-09-12,2014,9,12,†,15.5,,8.5,,12,,6,,0,,0.2,,0,,0.2,,0,,,,,
2014-09-13,2014,9,13,†,13.5,,7.5,,10.5,,7.5,,0,,2.4,,0,,2.4,,0,,,,,
2014-09-14,2014,9,14,†,15,,2.5,,8.8,,9.2,,0,,0,,0,,0,,0,,,,,
2014-09-15,2014,9,15,†,18.5,,6.5,,12.5,,5.5,,0,,5.2,,0,,5.2,,0,,,,,
2014-09-16,2014,9,16,†,19,,8.5,,13.8,,4.2,,0,,0,,0,,0,,0,,,,,
2014-09-17,2014,9,17,†,21,,5.5,,13.3,,4.7,,0,,0,,0,,0,,0,,,,,
2014-09-18,2014,9,18,†,15,,8,,11.5,,6.5,,0,,0,T,0,,0,T,0,,,,,
2014-09-19,2014,9,19,†,14.5,,4,,9.3,,8.7,,0,,0,,0,,0,,0,,,,,
2014-09-20,2014,9,20,†,25,,7.5,,16.3,,1.7,,0,,5.4,,0,,5.4,,0,,,,,
2014-09-21,2014,9,21,†,23.5,,18,,20.8,,0,,2.8,,11.4,,0,,11.4,,0,,,,,
2014-09-22,2014,9,22,†,15.5,,8.5,,12,,6,,0,,0,,0,,0,,0,,,,,
2014-09-23,2014,9,23,†,23,,7,,15,,3,,0,,0,,0,,0,,0,,,,,
2014-09-24,2014,9,24,†,23.5,,8.5,,16,,2,,0,,0,,0,,0,,0,,,,,
2014-09-25,2014,9,25,†,22.5,,9,,15.8,,2.2,,0,,0,,0,,0,,0,,,,,
2014-09-26,2014,9,26,†,25,,8.5,,16.8,,1.2,,0,,0,,0,,0,,0,,,,,
2014-09-27,2014,9,27,†,26,,9,,17.5,,0.5,,0,,0,,0,,0,,0,,,,,
2014-09-28,2014,9,28,†,26,,10.5,,18.3,,0,,0.3,,0,,0,,0,,0,,,,,
2014-09-29,2014,9,29,†,25.5,,11.5,,18.5,,0,,0.5,,0,T,0,,0,T,0,,,,,
2014-09-30,2014,9,30,†,19.5,,14.5,,17,,1,,0,,0.2,,0,,0.2,,0,,,,,
2014-10-01,2014,10,1,†,16,,14,,15,,3,,0,,0,T,0,,0,T,0,,,,,
2014-10-02,2014,10,2,†,19,,14,,16.5,,1.5,,0,,0,T,0,,0,T,0,,,,,
2014-10-03,2014,10,3,†,22.5,,13.5,,18,,0,,0,,19.8,,0,,19.8,,0,,,,,
2014-10-04,2014,10,4,†,13.5,,10,,11.8,,6.2,,0,,0.6,,0,,0.6,,0,,,,,
2014-10-05,2014,10,5,†,13.5,,2,,7.8,,10.2,,0,,0.6,,0,,0.6,,0,,,,,
2014-10-06,2014,10,6,†,17.5,,8,,12.8,,5.2,,0,,4,,0,,4,,0,,,,,
2014-10-07,2014,10,7,†,18,,8.5,,13.3,,4.7,,0,,7.2,,0,,7.2,,0,,,,,
2014-10-08,2014,10,8,†,13.5,,10,,11.8,,6.2,,0,,0.4,,0,,0.4,,0,,,,,
2014-10-09,2014,10,9,†,15,,4.5,,9.8,,8.2,,0,,0,,0,,0,,0,,,,,
2014-10-10,2014,10,10,†,14,,4.5,,9.3,,8.7,,0,,0,,0,,0,,0,,,,,
2014-10-11,2014,10,11,†,14,,0,,7,,11,,0,,0,,0,,0,,0,,,,,
2014-10-12,2014,10,12,†,13,,-0.5,,6.3,,11.7,,0,,0,,0,,0,,0,,,,,
2014-10-13,2014,10,13,†,15,,4.5,,9.8,,8.2,,0,,0,T,0,,0,T,0,,,,,
2014-10-14,2014,10,14,†,23.5,,11.5,,17.5,,0.5,,0,,4.8,,0,,4.8,,0,,,,,
2014-10-15,2014,10,15,†,17,,14.5,,15.8,,2.2,,0,,0.2,,0,,0.2,,0,,,,,
2014-10-16,2014,10,16,†,19.5,,12,,15.8,,2.2,,0,,35.8,,0,,35.8,,0,,,,,
2014-10-17,2014,10,17,†,17,,11.5,,14.3,,3.7,,0,,0,,0,,0,,0,,,,,
2014-10-18,2014,10,18,†,11,,8,,9.5,,8.5,,0,,0,,0,,0,,0,,,,,
2014-10-19,2014,10,19,†,9.5,,2.5,,6,,12,,0,,2.4,,0,,2.4,,0,,,,,
2014-10-20,2014,10,20,†,11,,3.5,,7.3,,10.7,,0,,6,,0,,6,,0,,,,,
2014-10-21,2014,10,21,†,10.5,,7.5,,9,,9,,0,,2.2,,0,,2.2,,0,,,,,
2014-10-22,2014,10,22,†,15,,3.5,,9.3,,8.7,,0,,0,,0,,0,,0,,,,,
2014-10-23,2014,10,23,†,16.5,,4.5,,10.5,,7.5,,0,,0.2,,0,,0.2,,0,,,,,
2014-10-24,2014,10,24,†,15,,3,,9,,9,,0,,0,,0,,0,,0,,,,,
2014-10-25,2014,10,25,†,16,,6.5,,11.3,,6.7,,0,,0,,0,,0,,0,,,,,
2014-10-26,2014,10,26,†,12,,7.5,,9.8,,8.2,,0,,0,,0,,0,,0,,,,,
2014-10-27,2014,10,27,†,12,,0,,6,,12,,0,,1.6,,0,,1.6,,0,,,,,
2014-10-28,2014,10,28,†,20,,8.5,,14.3,,3.7,,0,,1,,0,,1,,0,,,,,
2014-10-29,2014,10,29,†,12,,7,,9.5,,8.5,,0,,0,,0,,0,,0,,,,,
2014-10-30,2014,10,30,†,10,,3,,6.5,,11.5,,0,,2,,0,,2,,0,,,,,
2014-10-31,2014,10,31,†,7,,4,,5.5,,12.5,,0,,11.4,,0,T,11.4,,0,,,,,
2014-11-01,2014,11,1,†,3.5,,0.5,,2,,16,,0,,0,,1.5,,1.5,,0,,,,,
2014-11-02,2014,11,2,†,8,,-3,,2.5,,15.5,,0,,0.2,,0,,0.2,,0,,,,,
2014-11-03,2014,11,3,†,13.5,,0.5,,7,,11,,0,,0.2,,0,,0.2,,0,,,,,
2014-11-04,2014,11,4,†,14,,9,,11.5,,6.5,,0,,4.4,,0,,4.4,,0,,,,,
2014-11-05,2014,11,5,†,10,,4.5,,7.3,,10.7,,0,,0,,0,,0,,0,,,,,
2014-11-06,2014,11,6,†,9,,1,,5,,13,,0,,3.4,,0,,3.4,,0,,,,,
2014-11-07,2014,11,7,†,3.5,,0.5,,2,,16,,0,,0,T,0,T,0,T,0,,,,,
2014-11-08,2014,11,8,†,6,,-4,,1,,17,,0,,2,,0,,2,,0,,,,,
2014-11-09,2014,11,9,†,7,,1.5,,4.3,,13.7,,0,,0.6,,0,,0.6,,0,,,,,
2014-11-10,2014,11,10,†,9,,4,,6.5,,11.5,,0,,0,,0,,0,,0,,,,,
2014-11-11,2014,11,11,†,16.5,,0.5,,8.5,,9.5,,0,,1,,0,,1,,0,,,,,
2014-11-12,2014,11,12,†,4,,1.5,,2.8,,15.2,,0,,0,,0,,0,,0,,,,,
2014-11-13,2014,11,13,†,1.5,,-1,,0.3,,17.7,,0,,0,,0.6,,1,,0,,,,,
2014-11-14,2014,11,14,†,1.5,,-3.5,,-1,,19,,0,,0,,0,T,0,T,0,T,,,,
2014-11-15,2014,11,15,†,3,,-6,,-1.5,,19.5,,0,,0,,0,T,0,T,0,,,,,
2014-11-16,2014,11,16,†,0,,-3,,-1.5,,19.5,,0,,0,,4,,3.8,,0,,,,,
2014-11-17,2014,11,17,†,1.5,,-1.5,,0,,18,,0,,0,,2,,4.2,,4,,,,,
2014-11-18,2014,11,18,†,-4,,-9,,-6.5,,24.5,,0,,0,,0,,0,,3,,,,,
2014-11-19,2014,11,19,†,-1,,-10,,-5.5,,23.5,,0,,0,,6.4,,3.6,,3,,,,,
2014-11-20,2014,11,20,†,-3.5,,-6,,-4.8,,22.8,,0,,0,,0,,0,,7,,,,,
2014-11-21,2014,11,21,†,-2,,-9,,-5.5,,23.5,,0,,0,,0,,0,,7,,,,,
2014-11-22,2014,11,22,†,6.5,,-7,,-0.3,,18.3,,0,,1,,0,,1,,4,,,,,
2014-11-23,2014,11,23,†,14.5,,2.5,,8.5,,9.5,,0,,18.6,,0,,18.6,,0,T,,,,
2014-11-24,2014,11,24,†,17,,6,,11.5,,6.5,,0,,0,T,0,,0,T,0,,,,,
2014-11-25,2014,11,25,†,2,,1,,1.5,,16.5,,0,,0,,0,T,0,T,0,,,,,
2014-11-26,2014,11,26,†,1.5,,-0.5,,0.5,,17.5,,0,,0,,0,,0,,0,,,,,
2014-11-27,2014,11,27,†,2,,-2.5,,-0.3,,18.3,,0,,0,,0,T,0,T,0,T,,,,
2014-11-28,2014,11,28,†,1,,-7,,-3,,21,,0,,0,,0,T,0,T,0,T,,,,
2014-11-29,2014,11,29,†,9,,-5,,2,,16,,0,,0,,0,,0,,0,,,,,
2014-11-30,2014,11,30,†,14,,2.5,,8.3,,9.7,,0,,0.6,,0,,0.6,,0,,,,,
2014-12-01,2014,12,1,†,2,,-2.5,,-0.3,,18.3,,0,,0,,0,T,0,T,0,,,,,
2014-12-02,2014,12,2,†,1.5,,-11,,-4.8,,22.8,,0,,0,T,1,,1.6,,0,T,,,,
2014-12-03,2014,12,3,†,2.5,,-4,,-0.8,,18.8,,0,,0,,0,T,0,T,0,T,,,,
2014-12-04,2014,12,4,†,1,,-4.5,,-1.8,,19.8,,0,,0,,0,,0,,0,T,,,,
2014-12-05,2014,12,5,†,2.5,,-5.5,,-1.5,,19.5,,0,,0,,0,,0,,0,,,,,
2014-12-06,2014,12,6,†,6,,0,,3,,15,,0,,0,,0,,0,,0,,,,,
2014-12-07,2014,12,7,†,-0.5,,-7,,-3.8,,21.8,,0,,0,,0,,0,,0,,,,,
2014-12-08,2014,12,8,†,3,,-5,,-1,,19,,0,,0,T,0,,0,T,0,,,,,
2014-12-09,2014,12,9,†,4.5,,1,,2.8,,15.2,,0,,0,T,0.4,,0.4,,0,,,,,
2014-12-10,2014,12,10,†,-1.5,,-4,,-2.8,,20.8,,0,,0,,12,,11.6,,0,T,,,,
2014-12-11,2014,12,11,†,-1.5,,-6,,-3.8,,21.8,,0,,0,,10.6,,8.6,,12,,,,,
2014-12-12,2014,12,12,†,3,,-5,,-1,,19,,0,,0,,0,,0,,19,,,,,
2014-12-13,2014,12,13,†,2.5,,-1.5,,0.5,,17.5,,0,,0,T,0,,0,T,17,,,,,
2014-12-14,2014,12,14,†,4,,1,,2.5,,15.5,,0,,0.4,,0,,0.4,,12,,,,,
2014-12-15,2014,12,15,†,3.5,,1,,2.3,,15.7,,0,,0.6,,0,,0.6,,2,,,,,
2014-12-16,2014,12,16,†,5,,1,,3,,15,,0,,5.2,,0,,5.2,,0,T,,,,
2014-12-17,2014,12,17,†,3.5,,1.5,,2.5,,15.5,,0,,2.8,,0.8,,3.6,,0,,,,,
2014-12-18,2014,12,18,†,-0.5,,-2,,-1.3,,19.3,,0,,0,,0,T,0,T,1,,,,,
2014-12-19,2014,12,19,†,-1.5,,-6,,-3.8,,21.8,,0,,0,,0,,0,,1,,,,,
2014-12-20,2014,12,20,†,0.5,,-8,,-3.8,,21.8,,0,,0,,0,,0,,0,T,,,,
2014-12-21,2014,12,21,†,2.5,,-5,,-1.3,,19.3,,0,,0,,0,,0,,0,T,,,,
2014-12-22,2014,12,22,†,3,,-1,,1,,17,,0,,0,,0,,0,,0,T,,,,
2014-12-23,2014,12,23,†,6.5,,-0.5,,3,,15,,0,,6.8,,0,,6.8,,0,,,,,
2014-12-24,2014,12,24,†,9.5,,4,,6.8,,11.2,,0,,4.2,,0,,4.2,,0,,,,,
2014-12-25,2014,12,25,†,7.5,,4,,5.8,,12.2,,0,,0,,0,,0,,0,,,,,
2014-12-26,2014,12,26,†,7,,1,,4,,14,,0,,0,,0,,0,,0,,,,,
2014-12-27,2014,12,27,†,10,,-0.5,,4.8,,13.2,,0,,0,T,0,,0,T,0,,,,,
2014-12-28,2014,12,28,†,4,,1,,2.5,,15.5,,0,,0,,0,,0,,0,,,,,
2014-12-29,2014,12,29,†,-1,,-3.5,,-2.3,,20.3,,0,,0,,0,,0,,0,,,,,
2014-12-30,2014,12,30,†,-3,,-8.5,,-5.8,,23.8,,0,,0.4,,0,T,0.4,,0,T,,,,
2014-12-31,2014,12,31,†,-6,,-9.5,,-7.8,,25.8,,0,,0,,0,,0,,0,T,,,,
